region,country,year,population_m,organ,source,transplants,transplants_pmp
Eastern Mediterranean,Bahrain,2006,0.7,kidneypancreas,total,0,0
Eastern Mediterranean,Bahrain,2006,0.7,liver,deceased,0,0
Eastern Mediterranean,Bahrain,2006,0.7,liver,domino,0,0
Eastern Mediterranean,Bahrain,2006,0.7,liver,living,0,0
Eastern Mediterranean,Bahrain,2006,0.7,liver,total,0,0
Eastern Mediterranean,Bahrain,2006,0.7,lung,total,0,0
Eastern Mediterranean,Bahrain,2006,0.7,pancreas,total,0,0
Eastern Mediterranean,Bahrain,2006,0.7,smallbowel,total,0,0
South-East Asia,Bangladesh,2008,161.3,kidney,living,28,0.1735895846249225
South-East Asia,Bangladesh,2008,161.3,kidney,total,28,0.1735895846249225
South-East Asia,Bangladesh,2008,161.3,smallbowel,total,0,0
South-East Asia,Bangladesh,2009,162.2,heart,total,0,0
South-East Asia,Bangladesh,2009,162.2,kidney,living,28,0.17262638717632553
South-East Asia,Bangladesh,2009,162.2,kidney,total,28,0.17262638717632553
South-East Asia,Bangladesh,2009,162.2,kidneypancreas,total,0,0
South-East Asia,Bangladesh,2009,162.2,liver,deceased,0,0
South-East Asia,Bangladesh,2009,162.2,liver,living,0,0
South-East Asia,Bangladesh,2009,162.2,liver,total,0,0
South-East Asia,Bangladesh,2009,162.2,lung,total,0,0
South-East Asia,Bangladesh,2009,162.2,smallbowel,total,0,0
South-East Asia,Bangladesh,2010,164.4,heart,total,0,0
South-East Asia,Bangladesh,2010,164.4,kidney,living,28,0.170316301703163
South-East Asia,Bangladesh,2010,164.4,kidney,total,28,0.170316301703163
South-East Asia,Bangladesh,2010,164.4,kidneypancreas,total,0,0
South-East Asia,Bangladesh,2010,164.4,liver,deceased,0,0
South-East Asia,Bangladesh,2010,164.4,liver,living,0,0
South-East Asia,Bangladesh,2010,164.4,liver,total,0,0
South-East Asia,Bangladesh,2010,164.4,lung,total,0,0
South-East Asia,Bangladesh,2010,164.4,smallbowel,total,0,0
South-East Asia,Bangladesh,2011,150.5,heart,total,0,0
South-East Asia,Bangladesh,2011,150.5,kidney,living,28,0.18604651162790697
South-East Asia,Bangladesh,2011,150.5,kidney,total,28,0.18604651162790697
South-East Asia,Bangladesh,2011,150.5,kidneypancreas,total,0,0
South-East Asia,Bangladesh,2011,150.5,liver,deceased,0,0
South-East Asia,Bangladesh,2011,150.5,liver,living,0,0
South-East Asia,Bangladesh,2011,150.5,liver,total,0,0
South-East Asia,Bangladesh,2011,150.5,lung,total,0,0
South-East Asia,Bangladesh,2011,150.5,smallbowel,total,0,0
South-East Asia,Bangladesh,2012,152.4,heart,total,0,0
South-East Asia,Bangladesh,2012,152.4,kidney,living,28,0.1837270341207349
South-East Asia,Bangladesh,2012,152.4,kidney,total,28,0.1837270341207349
South-East Asia,Bangladesh,2012,152.4,kidneypancreas,total,0,0
South-East Asia,Bangladesh,2012,152.4,liver,deceased,0,0
South-East Asia,Bangladesh,2012,152.4,liver,living,0,0
South-East Asia,Bangladesh,2012,152.4,lung,total,0,0
South-East Asia,Bangladesh,2012,152.4,smallbowel,total,0,0
South-East Asia,Bangladesh,2013,156.6,heart,total,0,0
South-East Asia,Bangladesh,2013,156.6,kidney,living,28,0.17879948914431673
South-East Asia,Bangladesh,2013,156.6,kidney,total,28,0.17879948914431673
South-East Asia,Bangladesh,2013,156.6,kidneypancreas,total,0,0
South-East Asia,Bangladesh,2013,156.6,liver,deceased,0,0
South-East Asia,Bangladesh,2013,156.6,liver,living,0,0
South-East Asia,Bangladesh,2013,156.6,lung,total,0,0
South-East Asia,Bangladesh,2013,156.6,smallbowel,total,0,0
South-East Asia,Bangladesh,2019,168.1,heart,total,0,0
South-East Asia,Bangladesh,2019,168.1,kidney,deceased,0,0
South-East Asia,Bangladesh,2019,168.1,kidney,living,205,1.2195121951219512
South-East Asia,Bangladesh,2019,168.1,kidney,total,205,1.2195121951219512
South-East Asia,Bangladesh,2019,168.1,kidneypancreas,total,0,0
South-East Asia,Bangladesh,2019,168.1,liver,deceased,0,0
South-East Asia,Bangladesh,2019,168.1,liver,domino,0,0
South-East Asia,Bangladesh,2019,168.1,liver,living,0,0
South-East Asia,Bangladesh,2019,168.1,liver,total,0,0
South-East Asia,Bangladesh,2019,168.1,lung,deceased,0,0
South-East Asia,Bangladesh,2019,168.1,lung,living,0,0
South-East Asia,Bangladesh,2019,168.1,lung,total,0,0
South-East Asia,Bangladesh,2019,168.1,pancreas,total,0,0
South-East Asia,Bangladesh,2019,168.1,smallbowel,total,0,0
South-East Asia,Bangladesh,2020,164.7,heart,total,0,0
South-East Asia,Bangladesh,2020,164.7,kidney,deceased,0,0
South-East Asia,Bangladesh,2020,164.7,kidney,living,155,0.9411050394656952
South-East Asia,Bangladesh,2020,164.7,kidney,total,155,0.9411050394656952
South-East Asia,Bangladesh,2020,164.7,kidneypancreas,total,0,0
South-East Asia,Bangladesh,2020,164.7,liver,deceased,0,0
South-East Asia,Bangladesh,2020,164.7,liver,domino,0,0
South-East Asia,Bangladesh,2020,164.7,liver,living,0,0
South-East Asia,Bangladesh,2020,164.7,liver,total,0,0
South-East Asia,Bangladesh,2020,164.7,lung,deceased,0,0
South-East Asia,Bangladesh,2020,164.7,lung,living,0,0
South-East Asia,Bangladesh,2020,164.7,lung,total,0,0
South-East Asia,Bangladesh,2020,164.7,pancreas,total,0,0
South-East Asia,Bangladesh,2020,164.7,smallbowel,total,0,0
South-East Asia,Bangladesh,2021,166.3,heart,total,0,0
South-East Asia,Bangladesh,2021,166.3,kidney,deceased,0,0
South-East Asia,Bangladesh,2021,166.3,kidney,living,228,1.3710162357185809
South-East Asia,Bangladesh,2021,166.3,kidney,total,228,1.3710162357185809
South-East Asia,Bangladesh,2021,166.3,kidneypancreas,total,0,0
South-East Asia,Bangladesh,2021,166.3,liver,deceased,0,0
South-East Asia,Bangladesh,2021,166.3,liver,domino,0,0
South-East Asia,Bangladesh,2021,166.3,liver,living,0,0
South-East Asia,Bangladesh,2021,166.3,liver,total,0,0
South-East Asia,Bangladesh,2021,166.3,lung,deceased,0,0
South-East Asia,Bangladesh,2021,166.3,lung,living,0,0
South-East Asia,Bangladesh,2021,166.3,lung,total,0,0
South-East Asia,Bangladesh,2021,166.3,pancreas,total,0,0
South-East Asia,Bangladesh,2021,166.3,smallbowel,total,0,0
South-East Asia,Bangladesh,2022,167.9,heart,total,0,0
South-East Asia,Bangladesh,2022,167.9,kidney,deceased,0,0
South-East Asia,Bangladesh,2022,167.9,kidney,living,269,1.6021441334127455
South-East Asia,Bangladesh,2022,167.9,kidney,total,269,1.6021441334127455
South-East Asia,Bangladesh,2022,167.9,kidneypancreas,total,0,0
South-East Asia,Bangladesh,2022,167.9,liver,deceased,0,0
South-East Asia,Bangladesh,2022,167.9,liver,domino,0,0
South-East Asia,Bangladesh,2022,167.9,liver,living,0,0
South-East Asia,Bangladesh,2022,167.9,liver,total,0,0
South-East Asia,Bangladesh,2022,167.9,lung,deceased,0,0
South-East Asia,Bangladesh,2022,167.9,lung,living,0,0
South-East Asia,Bangladesh,2022,167.9,lung,total,0,0
South-East Asia,Bangladesh,2022,167.9,pancreas,total,0,0
South-East Asia,Bangladesh,2022,167.9,smallbowel,total,0,0
South-East Asia,Bangladesh,2023,173,heart,total,0,0
South-East Asia,Bangladesh,2023,173,kidney,deceased,2,0.011560693641618497
South-East Asia,Bangladesh,2023,173,kidney,living,317,1.8323699421965318
South-East Asia,Bangladesh,2023,173,kidney,total,319,1.8439306358381502
South-East Asia,Bangladesh,2023,173,kidneypancreas,total,0,0
South-East Asia,Bangladesh,2023,173,liver,deceased,0,0
South-East Asia,Bangladesh,2023,173,liver,domino,0,0
South-East Asia,Bangladesh,2023,173,liver,living,0,0
South-East Asia,Bangladesh,2023,173,liver,total,0,0
South-East Asia,Bangladesh,2023,173,lung,deceased,0,0
South-East Asia,Bangladesh,2023,173,lung,living,0,0
South-East Asia,Bangladesh,2023,173,lung,total,0,0
South-East Asia,Bangladesh,2023,173,pancreas,total,0,0
South-East Asia,Bangladesh,2023,173,smallbowel,total,0,0
South-East Asia,Bangladesh,2024,174.7,heart,total,0,0
South-East Asia,Bangladesh,2024,174.7,kidney,deceased,2,0.011448196908986834
South-East Asia,Bangladesh,2024,174.7,kidney,living,303,1.7344018317115055
South-East Asia,Bangladesh,2024,174.7,kidney,total,305,1.7458500286204923
South-East Asia,Bangladesh,2024,174.7,kidneypancreas,total,0,0
South-East Asia,Bangladesh,2024,174.7,liver,deceased,0,0
South-East Asia,Bangladesh,2024,174.7,liver,domino,0,0
South-East Asia,Bangladesh,2024,174.7,liver,living,0,0
South-East Asia,Bangladesh,2024,174.7,liver,total,0,0
South-East Asia,Bangladesh,2024,174.7,lung,deceased,0,0
South-East Asia,Bangladesh,2024,174.7,lung,living,0,0
South-East Asia,Bangladesh,2024,174.7,lung,total,0,0
South-East Asia,Bangladesh,2024,174.7,pancreas,total,0,0
South-East Asia,Bangladesh,2024,174.7,smallbowel,total,0,0
America,Barbados,2022,0.3,heart,total,0,0
America,Barbados,2022,0.3,kidney,deceased,0,0
America,Barbados,2022,0.3,kidney,living,1,3.3333333333333335
America,Barbados,2022,0.3,kidney,total,1,3.3333333333333335
America,Barbados,2022,0.3,kidneypancreas,total,0,0
America,Barbados,2022,0.3,liver,deceased,0,0
America,Barbados,2022,0.3,liver,domino,0,0
America,Barbados,2022,0.3,liver,living,0,0
America,Barbados,2022,0.3,liver,total,0,0
America,Barbados,2022,0.3,lung,deceased,0,0
America,Barbados,2022,0.3,lung,living,0,0
America,Barbados,2022,0.3,lung,total,0,0
America,Barbados,2022,0.3,pancreas,total,0,0
America,Barbados,2022,0.3,smallbowel,total,0,0
America,Barbados,2023,0.3,heart,total,0,0
America,Barbados,2023,0.3,kidney,deceased,0,0
America,Barbados,2023,0.3,kidney,living,1,3.3333333333333335
America,Barbados,2023,0.3,kidney,total,1,3.3333333333333335
America,Barbados,2023,0.3,kidneypancreas,total,0,0
America,Barbados,2023,0.3,liver,deceased,0,0
America,Barbados,2023,0.3,liver,domino,0,0
America,Barbados,2023,0.3,liver,living,0,0
America,Barbados,2023,0.3,liver,total,0,0
America,Barbados,2023,0.3,lung,deceased,0,0
America,Barbados,2023,0.3,lung,living,0,0
America,Barbados,2023,0.3,lung,total,0,0
America,Barbados,2023,0.3,pancreas,total,0,0
America,Barbados,2023,0.3,smallbowel,total,0,0
America,Barbados,2024,0.3,heart,total,0,0
America,Barbados,2024,0.3,kidney,deceased,0,0
America,Barbados,2024,0.3,kidney,living,2,6.666666666666667
America,Barbados,2024,0.3,kidney,total,2,6.666666666666667
America,Barbados,2024,0.3,kidneypancreas,total,0,0
America,Barbados,2024,0.3,liver,deceased,0,0
America,Barbados,2024,0.3,liver,domino,0,0
America,Barbados,2024,0.3,liver,living,0,0
America,Barbados,2024,0.3,liver,total,0,0
America,Barbados,2024,0.3,lung,deceased,0,0
America,Barbados,2024,0.3,lung,living,0,0
America,Barbados,2024,0.3,lung,total,0,0
America,Barbados,2024,0.3,pancreas,total,0,0
America,Barbados,2024,0.3,smallbowel,total,0,0
Europe,Belarus,2005,9.8,kidney,deceased,8,0.8163265306122448
Europe,Belarus,2005,9.8,kidney,total,8,0.8163265306122448
Europe,Belarus,2011,9.6,heart,total,21,2.1875
Europe,Belarus,2011,9.6,kidney,deceased,169,17.604166666666668
Europe,Belarus,2011,9.6,kidney,living,6,0.625
Europe,Belarus,2011,9.6,kidney,total,175,18.229166666666668
Europe,Belarus,2011,9.6,kidneypancreas,total,2,0.20833333333333334
Europe,Belarus,2011,9.6,liver,deceased,41,4.270833333333334
Europe,Belarus,2011,9.6,liver,domino,0,0
Europe,Belarus,2011,9.6,liver,living,2,0.20833333333333334
Europe,Belarus,2011,9.6,liver,total,43,4.479166666666667
Europe,Belarus,2011,9.6,lung,deceased,0,0
Europe,Belarus,2011,9.6,lung,living,0,0
Europe,Belarus,2011,9.6,lung,total,0,0
Europe,Belarus,2011,9.6,pancreas,total,2,0.20833333333333334
Europe,Belarus,2011,9.6,smallbowel,total,0,0
Europe,Belarus,2012,9.5,heart,total,21,2.210526315789474
Europe,Belarus,2012,9.5,kidney,deceased,174,18.31578947368421
Europe,Belarus,2012,9.5,kidney,living,27,2.8421052631578947
Europe,Belarus,2012,9.5,kidney,total,201,21.157894736842106
Europe,Belarus,2012,9.5,kidneypancreas,total,0,0
Europe,Belarus,2012,9.5,liver,deceased,50,5.2631578947368425
Europe,Belarus,2012,9.5,liver,domino,0,0
Europe,Belarus,2012,9.5,liver,living,2,0.21052631578947367
Europe,Belarus,2012,9.5,liver,total,52,5.473684210526316
Europe,Belarus,2012,9.5,lung,deceased,0,0
Europe,Belarus,2012,9.5,lung,living,0,0
Europe,Belarus,2012,9.5,pancreas,total,0,0
Europe,Belarus,2013,9.4,heart,total,40,4.25531914893617
Europe,Belarus,2013,9.4,kidney,deceased,286,30.425531914893615
Europe,Belarus,2013,9.4,kidney,living,24,2.553191489361702
Europe,Belarus,2013,9.4,kidney,total,310,32.97872340425532
Europe,Belarus,2013,9.4,kidneypancreas,total,3,0.3191489361702127
Europe,Belarus,2013,9.4,liver,deceased,62,6.595744680851063
Europe,Belarus,2013,9.4,liver,domino,0,0
Europe,Belarus,2013,9.4,liver,living,4,0.425531914893617
Europe,Belarus,2013,9.4,liver,total,66,7.0212765957446805
Europe,Belarus,2013,9.4,lung,deceased,0,0
Europe,Belarus,2013,9.4,lung,living,0,0
Europe,Belarus,2013,9.4,lung,total,0,0
Europe,Belarus,2013,9.4,pancreas,total,3,0.3191489361702127
Europe,Belarus,2013,9.4,smallbowel,total,0,0
Europe,Belarus,2014,9.3,heart,total,45,4.838709677419354
Europe,Belarus,2014,9.3,kidney,deceased,263,28.279569892473116
Europe,Belarus,2014,9.3,kidney,living,23,2.4731182795698925
Europe,Belarus,2014,9.3,kidney,total,286,30.75268817204301
Europe,Belarus,2014,9.3,kidneypancreas,total,2,0.2150537634408602
Europe,Belarus,2014,9.3,liver,deceased,63,6.774193548387096
Europe,Belarus,2014,9.3,liver,domino,0,0
Europe,Belarus,2014,9.3,liver,living,5,0.5376344086021505
Europe,Belarus,2014,9.3,liver,total,68,7.311827956989247
Europe,Belarus,2014,9.3,lung,deceased,1,0.1075268817204301
Europe,Belarus,2014,9.3,lung,living,0,0
Europe,Belarus,2014,9.3,lung,total,1,0.1075268817204301
Europe,Belarus,2014,9.3,pancreas,total,2,0.2150537634408602
Europe,Belarus,2014,9.3,smallbowel,total,0,0
Europe,Belarus,2015,9.5,heart,total,33,3.473684210526316
Europe,Belarus,2015,9.5,kidney,deceased,311,32.73684210526316
Europe,Belarus,2015,9.5,kidney,living,22,2.3157894736842106
Europe,Belarus,2015,9.5,kidney,total,333,35.05263157894737
Europe,Belarus,2015,9.5,kidneypancreas,total,5,0.5263157894736842
Europe,Belarus,2015,9.5,liver,deceased,70,7.368421052631579
Europe,Belarus,2015,9.5,liver,domino,0,0
Europe,Belarus,2015,9.5,liver,living,2,0.21052631578947367
Europe,Belarus,2015,9.5,liver,total,72,7.578947368421052
Europe,Belarus,2015,9.5,lung,deceased,2,0.21052631578947367
Europe,Belarus,2015,9.5,lung,living,0,0
Europe,Belarus,2015,9.5,lung,total,2,0.21052631578947367
Europe,Belarus,2015,9.5,pancreas,total,5,0.5263157894736842
Europe,Belarus,2015,9.5,smallbowel,total,0,0
Europe,Belarus,2016,9.5,heart,total,44,4.631578947368421
Europe,Belarus,2016,9.5,kidney,deceased,366,38.526315789473685
Europe,Belarus,2016,9.5,kidney,living,18,1.894736842105263
Europe,Belarus,2016,9.5,kidney,total,384,40.421052631578945
Europe,Belarus,2016,9.5,kidneypancreas,total,2,0.21052631578947367
Europe,Belarus,2016,9.5,liver,deceased,64,6.7368421052631575
Europe,Belarus,2016,9.5,liver,domino,0,0
Europe,Belarus,2016,9.5,liver,living,6,0.631578947368421
Europe,Belarus,2016,9.5,liver,total,70,7.368421052631579
Europe,Belarus,2016,9.5,lung,deceased,2,0.21052631578947367
Europe,Belarus,2016,9.5,lung,living,0,0
Europe,Belarus,2016,9.5,lung,total,2,0.21052631578947367
Europe,Belarus,2016,9.5,pancreas,total,2,0.21052631578947367
Europe,Belarus,2016,9.5,smallbowel,total,0,0
Europe,Belarus,2017,9.5,heart,total,39,4.105263157894737
Europe,Belarus,2017,9.5,kidney,deceased,353,37.1578947368421
Europe,Belarus,2017,9.5,kidney,living,9,0.9473684210526315
Europe,Belarus,2017,9.5,kidney,total,362,38.10526315789474
Europe,Belarus,2017,9.5,kidneypancreas,total,6,0.631578947368421
Europe,Belarus,2017,9.5,liver,deceased,76,8
Europe,Belarus,2017,9.5,liver,domino,0,0
Europe,Belarus,2017,9.5,liver,living,3,0.3157894736842105
Europe,Belarus,2017,9.5,liver,total,79,8.31578947368421
Europe,Belarus,2017,9.5,lung,deceased,5,0.5263157894736842
Europe,Belarus,2017,9.5,lung,living,0,0
Europe,Belarus,2017,9.5,lung,total,5,0.5263157894736842
Europe,Belarus,2017,9.5,pancreas,total,6,0.631578947368421
Europe,Belarus,2017,9.5,smallbowel,total,0,0
Europe,Belarus,2018,9.5,heart,total,41,4.315789473684211
Europe,Belarus,2018,9.5,kidney,deceased,350,36.8421052631579
Europe,Belarus,2018,9.5,kidney,living,6,0.631578947368421
Europe,Belarus,2018,9.5,kidney,total,356,37.473684210526315
Europe,Belarus,2018,9.5,kidneypancreas,total,1,0.10526315789473684
Europe,Belarus,2018,9.5,liver,deceased,74,7.7894736842105265
Europe,Belarus,2018,9.5,liver,domino,0,0
Europe,Belarus,2018,9.5,liver,living,6,0.631578947368421
Europe,Belarus,2018,9.5,liver,total,80,8.421052631578947
Europe,Belarus,2018,9.5,lung,deceased,4,0.42105263157894735
Europe,Belarus,2018,9.5,lung,living,0,0
Europe,Belarus,2018,9.5,lung,total,4,0.42105263157894735
Europe,Belarus,2018,9.5,pancreas,total,1,0.10526315789473684
Europe,Belarus,2018,9.5,smallbowel,total,0,0
Europe,Belarus,2019,9.4,heart,total,52,5.531914893617021
Europe,Belarus,2019,9.4,kidney,deceased,370,39.361702127659576
Europe,Belarus,2019,9.4,kidney,living,6,0.6382978723404255
Europe,Belarus,2019,9.4,kidney,total,376,40
Europe,Belarus,2019,9.4,kidneypancreas,total,1,0.10638297872340426
Europe,Belarus,2019,9.4,liver,deceased,85,9.042553191489361
Europe,Belarus,2019,9.4,liver,domino,0,0
Europe,Belarus,2019,9.4,liver,living,8,0.851063829787234
Europe,Belarus,2019,9.4,liver,total,93,9.893617021276595
Europe,Belarus,2019,9.4,lung,deceased,9,0.9574468085106382
Europe,Belarus,2019,9.4,lung,living,0,0
Europe,Belarus,2019,9.4,lung,total,9,0.9574468085106382
Europe,Belarus,2019,9.4,pancreas,total,1,0.10638297872340426
Europe,Belarus,2019,9.4,smallbowel,total,0,0
Europe,Belarus,2020,9.4,heart,total,53,5.638297872340425
Europe,Belarus,2020,9.4,kidney,deceased,315,33.51063829787234
Europe,Belarus,2020,9.4,kidney,living,1,0.10638297872340426
Europe,Belarus,2020,9.4,kidney,total,316,33.61702127659574
Europe,Belarus,2020,9.4,kidneypancreas,total,2,0.2127659574468085
Europe,Belarus,2020,9.4,liver,deceased,79,8.404255319148936
Europe,Belarus,2020,9.4,liver,domino,0,0
Europe,Belarus,2020,9.4,liver,living,7,0.7446808510638298
Europe,Belarus,2020,9.4,liver,total,86,9.148936170212766
Europe,Belarus,2020,9.4,lung,deceased,10,1.0638297872340425
Europe,Belarus,2020,9.4,lung,living,0,0
Europe,Belarus,2020,9.4,lung,total,10,1.0638297872340425
Europe,Belarus,2020,9.4,pancreas,total,2,0.2127659574468085
Europe,Belarus,2020,9.4,smallbowel,total,0,0
Europe,Belarus,2021,9.4,heart,total,48,5.106382978723404
Europe,Belarus,2021,9.4,kidney,deceased,328,34.8936170212766
Europe,Belarus,2021,9.4,kidney,living,8,0.851063829787234
Europe,Belarus,2021,9.4,kidney,total,336,35.744680851063826
Europe,Belarus,2021,9.4,kidneypancreas,total,2,0.2127659574468085
Europe,Belarus,2021,9.4,liver,deceased,87,9.25531914893617
Europe,Belarus,2021,9.4,liver,domino,0,0
Europe,Belarus,2021,9.4,liver,living,4,0.425531914893617
Europe,Belarus,2021,9.4,liver,total,91,9.680851063829786
Europe,Belarus,2021,9.4,lung,deceased,6,0.6382978723404255
Europe,Belarus,2021,9.4,lung,living,0,0
Europe,Belarus,2021,9.4,lung,total,6,0.6382978723404255
Europe,Belarus,2021,9.4,pancreas,total,2,0.2127659574468085
Europe,Belarus,2021,9.4,smallbowel,total,0,0
Europe,Belarus,2022,9.4,heart,total,37,3.9361702127659575
Europe,Belarus,2022,9.4,kidney,deceased,343,36.48936170212766
Europe,Belarus,2022,9.4,kidney,living,5,0.5319148936170213
Europe,Belarus,2022,9.4,kidney,total,348,37.02127659574468
Europe,Belarus,2022,9.4,kidneypancreas,total,0,0
Europe,Belarus,2022,9.4,liver,deceased,92,9.787234042553191
Europe,Belarus,2022,9.4,liver,domino,0,0
Europe,Belarus,2022,9.4,liver,living,4,0.425531914893617
Europe,Belarus,2022,9.4,liver,total,96,10.212765957446807
Europe,Belarus,2022,9.4,lung,deceased,6,0.6382978723404255
Europe,Belarus,2022,9.4,lung,living,0,0
Europe,Belarus,2022,9.4,lung,total,6,0.6382978723404255
